id,sensor_id,timestamp,b_x,b_y,b_z,lat,lon,alt,theta_x,theta_y,theta_z
111558180,S20251107_171944_OBS2_3,"2025-11-09 10:02:01.591000",27802.99,5472.5,34623.6,0.0,0.0,0.0,0.0,-0.81,1.56
111557880,S20251107_154804_OBS1_3,"2025-11-09 10:02:02.248000",28390.28,173.52,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111558540,S20251107_154804_OBS1_3,"2025-11-09 10:02:02.546000",28430.33,120.13,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111558120,S20251107_171944_OBS2_3,"2025-11-09 10:02:03.524000",27816.34,5459.16,34703.69,0.0,0.0,0.0,0.0,-0.81,1.56
111558600,S20251107_154804_OBS1_3,"2025-11-09 10:02:04.549000",28416.98,146.82,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111558240,S20251107_171944_OBS2_3,"2025-11-09 10:02:05.456000",27816.34,5472.5,34717.04,0.0,0.0,0.0,0.0,-0.81,1.56
111558660,S20251107_154804_OBS1_3,"2025-11-09 10:02:06.547000",28403.63,160.17,31313.4,0.0,0.0,0.0,0.13,2.19,0.0
111558900,S20251107_171944_OBS2_2,"2025-11-09 10:02:07.795000",28577.15,5899.63,35731.45,0.0,0.0,0.0,0.0,-0.81,1.56
111559140,S20251107_154804_OBS1_2,"2025-11-09 10:02:07.851000",16697.81,-10050.72,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111558720,S20251107_154804_OBS1_3,"2025-11-09 10:02:08.547000",28350.24,186.87,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111558300,S20251107_171944_OBS2_3,"2025-11-09 10:02:09.341000",27802.99,5459.16,34703.69,0.0,0.0,0.0,0.0,-0.81,1.56
111559200,S20251107_154804_OBS1_2,"2025-11-09 10:02:09.849000",16631.07,-10050.72,42245.06,0.0,0.0,0.0,0.13,2.19,0.0
111558780,S20251107_154804_OBS1_3,"2025-11-09 10:02:10.547000",28390.28,173.52,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111558960,S20251107_171944_OBS2_2,"2025-11-09 10:02:11.663000",28603.85,5939.67,35718.1,0.0,0.0,0.0,0.0,-0.81,1.56
111559260,S20251107_154804_OBS1_2,"2025-11-09 10:02:11.849000",16657.77,-9997.33,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111558840,S20251107_154804_OBS1_3,"2025-11-09 10:02:12.550000",28376.94,80.09,31446.88,0.0,0.0,0.0,0.13,2.19,0.0
111559620,S20251107_171944_OBS2_2,"2025-11-09 10:02:13.793000",28590.5,5926.32,35718.1,0.0,0.0,0.0,0.0,-0.81,1.56
111559320,S20251107_154804_OBS1_2,"2025-11-09 10:02:13.850000",16777.9,-10010.68,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111559020,S20251107_171944_OBS2_2,"2025-11-09 10:02:15.541000",28617.19,5926.32,35798.19,0.0,0.0,0.0,0.0,-0.81,1.56
111559380,S20251107_154804_OBS1_2,"2025-11-09 10:02:15.850000",16577.68,-9957.29,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111559860,S20251107_154804_OBS1_2,"2025-11-09 10:02:17.250000",16657.77,-9997.33,42191.67,0.0,0.0,0.0,0.13,2.19,0.0
111559680,S20251107_171944_OBS2_2,"2025-11-09 10:02:17.666000",28563.8,5939.67,35851.58,0.0,0.0,0.0,0.0,-0.81,1.56
111559440,S20251107_154804_OBS1_2,"2025-11-09 10:02:17.854000",16657.77,-9983.98,42191.67,0.0,0.0,0.0,0.13,2.19,0.0
111559920,S20251107_154804_OBS1_2,"2025-11-09 10:02:19.247000",16684.46,-10090.76,42271.76,0.0,0.0,0.0,0.13,2.19,0.0
111559080,S20251107_171944_OBS2_2,"2025-11-09 10:02:19.412000",28590.5,5953.02,35864.92,0.0,0.0,0.0,0.0,-0.81,1.56
111559500,S20251107_154804_OBS1_2,"2025-11-09 10:02:19.851000",16684.46,-9983.98,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111559980,S20251107_154804_OBS1_2,"2025-11-09 10:02:21.252000",16684.46,-9970.64,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111559740,S20251107_171944_OBS2_2,"2025-11-09 10:02:21.542000",28550.46,5926.32,35771.49,0.0,0.0,0.0,0.0,-0.81,1.56
111559560,S20251107_154804_OBS1_2,"2025-11-09 10:02:21.856000",16671.12,-9983.98,42191.67,0.0,0.0,0.0,0.13,2.19,0.0
111560040,S20251107_154804_OBS1_2,"2025-11-09 10:02:23.256000",16697.81,-10010.68,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111560400,S20251107_171944_OBS2_1,"2025-11-09 10:02:23.844000",31393.49,10798.19,32861.72,0.0,0.0,0.0,0.0,-0.81,1.56
111560100,S20251107_154804_OBS1_2,"2025-11-09 10:02:25.256000",16684.46,-10024.03,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111559800,S20251107_171944_OBS2_2,"2025-11-09 10:02:25.416000",28550.46,5899.63,35758.14,0.0,0.0,0.0,0.0,-0.81,1.56
111560160,S20251107_154804_OBS1_2,"2025-11-09 10:02:27.258000",16671.12,-10024.03,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111560460,S20251107_171944_OBS2_1,"2025-11-09 10:02:27.719000",31380.14,10824.88,32915.11,0.0,0.0,0.0,0.0,-0.81,1.56
111560820,S20251107_154804_OBS1_3,"2025-11-09 10:02:27.954000",28390.28,120.13,31406.84,0.0,0.0,0.0,0.13,2.19,0.0
111560220,S20251107_154804_OBS1_2,"2025-11-09 10:02:29.258000",16657.77,-9983.98,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111560880,S20251107_154804_OBS1_3,"2025-11-09 10:02:29.953000",28403.63,53.39,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111560580,S20251107_171944_OBS2_3,"2025-11-09 10:02:30.065000",27789.64,5459.16,34663.64,0.0,0.0,0.0,0.0,-0.81,1.56
111560280,S20251107_154804_OBS1_2,"2025-11-09 10:02:31.255000",16684.46,-10024.03,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111560520,S20251107_171944_OBS2_1,"2025-11-09 10:02:31.594000",31393.49,10784.84,32835.03,0.0,0.0,0.0,0.0,-0.81,1.56
111560940,S20251107_154804_OBS1_3,"2025-11-09 10:02:31.957000",28390.28,173.52,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111560340,S20251107_154804_OBS1_2,"2025-11-09 10:02:33.260000",16644.42,-9997.33,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111561000,S20251107_154804_OBS1_3,"2025-11-09 10:02:33.957000",28403.63,186.87,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111560640,S20251107_171944_OBS2_3,"2025-11-09 10:02:34.257000",27776.29,5472.5,34743.73,0.0,0.0,0.0,0.0,-0.81,1.56
111561060,S20251107_154804_OBS1_3,"2025-11-09 10:02:35.954000",28430.33,-26.7,31113.19,0.0,0.0,0.0,0.13,2.19,0.0
111561540,S20251107_154804_OBS1_1,"2025-11-09 10:02:37.134000",23411.64,-10304.33,37506.68,0.0,0.0,0.0,0.13,2.19,0.0
111561120,S20251107_154804_OBS1_3,"2025-11-09 10:02:37.956000",28430.33,146.82,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111560700,S20251107_171944_OBS2_3,"2025-11-09 10:02:38.135000",27816.34,5485.85,34757.08,0.0,0.0,0.0,0.0,-0.81,1.56
111561600,S20251107_154804_OBS1_1,"2025-11-09 10:02:39.134000",23358.25,-10304.33,37533.37,0.0,0.0,0.0,0.13,2.19,0.0
111561180,S20251107_154804_OBS1_3,"2025-11-09 10:02:39.955000",28416.98,173.52,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111561360,S20251107_171944_OBS2_3,"2025-11-09 10:02:40.065000",27816.34,5512.55,34650.3,0.0,0.0,0.0,0.0,-0.81,1.56
111561660,S20251107_154804_OBS1_1,"2025-11-09 10:02:41.134000",23344.9,-10290.98,37533.37,0.0,0.0,0.0,0.13,2.19,0.0
111561240,S20251107_154804_OBS1_3,"2025-11-09 10:02:41.960000",28336.89,200.21,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111560760,S20251107_171944_OBS2_3,"2025-11-09 10:02:42.011000",27816.34,5472.5,34636.95,0.0,0.0,0.0,0.0,-0.81,1.56
111561720,S20251107_154804_OBS1_1,"2025-11-09 10:02:43.147000",23398.29,-10277.63,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111561420,S20251107_171944_OBS2_3,"2025-11-09 10:02:43.948000",27776.29,5472.5,34690.34,0.0,0.0,0.0,0.0,-0.81,1.56
111561300,S20251107_154804_OBS1_3,"2025-11-09 10:02:43.961000",28403.63,186.87,31326.75,0.0,0.0,0.0,0.13,2.19,0.0
111561780,S20251107_154804_OBS1_1,"2025-11-09 10:02:45.134000",23331.55,-10264.28,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111562080,S20251107_171944_OBS2_1,"2025-11-09 10:02:46.245000",31366.79,10824.88,32915.11,0.0,0.0,0.0,0.0,-0.81,1.56
111562260,S20251107_154804_OBS1_3,"2025-11-09 10:02:46.457000",28416.98,133.48,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111561840,S20251107_154804_OBS1_1,"2025-11-09 10:02:47.134000",23398.29,-10331.02,37493.33,0.0,0.0,0.0,0.13,2.19,0.0
111561480,S20251107_171944_OBS2_3,"2025-11-09 10:02:47.816000",27816.34,5459.16,34663.64,0.0,0.0,0.0,0.0,-0.81,1.56
111562320,S20251107_154804_OBS1_3,"2025-11-09 10:02:48.459000",28416.98,160.17,31380.14,0.0,0.0,0.0,0.13,2.19,0.0
111561900,S20251107_154804_OBS1_1,"2025-11-09 10:02:49.137000",23344.9,-10250.93,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111562140,S20251107_171944_OBS2_1,"2025-11-09 10:02:50.119000",31380.14,10798.19,32848.38,0.0,0.0,0.0,0.0,-0.81,1.56
111562380,S20251107_154804_OBS1_3,"2025-11-09 10:02:50.458000",28376.94,200.21,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111561960,S20251107_154804_OBS1_1,"2025-11-09 10:02:51.136000",23371.6,-10250.93,37560.07,0.0,0.0,0.0,0.13,2.19,0.0
111562440,S20251107_154804_OBS1_3,"2025-11-09 10:02:52.461000",28390.28,173.52,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111562800,S20251107_171944_OBS2_2,"2025-11-09 10:02:52.464000",28577.15,5912.97,35758.14,0.0,0.0,0.0,0.0,-0.81,1.56
111562020,S20251107_154804_OBS1_1,"2025-11-09 10:02:53.142000",23424.99,-10264.28,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111562200,S20251107_171944_OBS2_1,"2025-11-09 10:02:54.003000",31393.49,10811.53,32915.11,0.0,0.0,0.0,0.0,-0.81,1.56
111562500,S20251107_154804_OBS1_3,"2025-11-09 10:02:54.460000",28403.63,186.87,31340.1,0.0,0.0,0.0,0.13,2.19,0.0
111562860,S20251107_171944_OBS2_2,"2025-11-09 10:02:56.347000",28603.85,5966.36,35824.88,0.0,0.0,0.0,0.0,-0.81,1.56
111562560,S20251107_154804_OBS1_3,"2025-11-09 10:02:56.460000",28430.33,200.21,31393.49,0.0,0.0,0.0,0.13,2.19,0.0
111563220,S20251107_154804_OBS1_2,"2025-11-09 10:02:56.860000",16684.46,-10010.68,42138.28,0.0,0.0,0.0,0.13,2.19,0.0
111562620,S20251107_154804_OBS1_3,"2025-11-09 10:02:58.459000",28363.59,213.56,31406.84,0.0,0.0,0.0,0.13,2.19,0.0
111563280,S20251107_154804_OBS1_2,"2025-11-09 10:02:58.859000",16644.42,-10037.37,42325.15,0.0,0.0,0.0,0.13,2.19,0.0
111562920,S20251107_171944_OBS2_2,"2025-11-09 10:03:00.217000",28577.15,5939.67,35851.58,0.0,0.0,0.0,0.0,-0.81,1.56
111562680,S20251107_154804_OBS1_3,"2025-11-09 10:03:00.461000",28363.59,133.48,31340.1,0.0,0.0,0.0,0.13,2.19,0.0
111563340,S20251107_154804_OBS1_2,"2025-11-09 10:03:00.862000",16684.46,-9970.64,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111563040,S20251107_171944_OBS2_2,"2025-11-09 10:03:02.156000",28550.46,5939.67,35798.19,0.0,0.0,0.0,0.0,-0.81,1.56
111562740,S20251107_154804_OBS1_3,"2025-11-09 10:03:02.461000",28416.98,173.52,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111563400,S20251107_154804_OBS1_2,"2025-11-09 10:03:02.861000",16684.46,-9983.98,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111562980,S20251107_171944_OBS2_2,"2025-11-09 10:03:04.092000",28563.8,5966.36,35744.8,0.0,0.0,0.0,0.0,-0.81,1.56
111563460,S20251107_154804_OBS1_2,"2025-11-09 10:03:04.866000",16631.07,-9983.98,42191.67,0.0,0.0,0.0,0.13,2.19,0.0
111563100,S20251107_171944_OBS2_2,"2025-11-09 10:03:06.038000",28617.19,5939.67,35758.14,0.0,0.0,0.0,0.0,-0.81,1.56
111563520,S20251107_154804_OBS1_2,"2025-11-09 10:03:06.864000",16631.07,-9983.98,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111564000,S20251107_154804_OBS1_2,"2025-11-09 10:03:08.162000",16671.12,-10184.2,42338.5,0.0,0.0,0.0,0.13,2.19,0.0
111563760,S20251107_171944_OBS2_1,"2025-11-09 10:03:08.334000",31393.49,10798.19,32821.68,0.0,0.0,0.0,0.0,-0.81,1.56
111563580,S20251107_154804_OBS1_2,"2025-11-09 10:03:08.863000",16657.77,-9997.33,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111563160,S20251107_171944_OBS2_2,"2025-11-09 10:03:09.905000",28590.5,5953.02,35851.58,0.0,0.0,0.0,0.0,-0.81,1.56
111564060,S20251107_154804_OBS1_2,"2025-11-09 10:03:10.165000",16550.99,-10090.76,42365.19,0.0,0.0,0.0,0.13,2.19,0.0
111563640,S20251107_154804_OBS1_2,"2025-11-09 10:03:10.865000",16671.12,-10037.37,42151.63,0.0,0.0,0.0,0.13,2.19,0.0
111564120,S20251107_154804_OBS1_2,"2025-11-09 10:03:12.167000",16657.77,-10050.72,42258.41,0.0,0.0,0.0,0.13,2.19,0.0
111563820,S20251107_171944_OBS2_1,"2025-11-09 10:03:12.205000",31393.49,10771.49,32835.03,0.0,0.0,0.0,0.0,-0.81,1.56
111563700,S20251107_154804_OBS1_2,"2025-11-09 10:03:12.864000",16657.77,-10184.2,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111564180,S20251107_154804_OBS1_2,"2025-11-09 10:03:14.169000",16711.16,-10024.03,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111563880,S20251107_171944_OBS2_1,"2025-11-09 10:03:16.088000",31393.49,10811.53,32901.77,0.0,0.0,0.0,0.0,-0.81,1.56
111564240,S20251107_154804_OBS1_2,"2025-11-09 10:03:16.167000",16657.77,-9957.29,42258.41,0.0,0.0,0.0,0.13,2.19,0.0
111564720,S20251107_154804_OBS1_2,"2025-11-09 10:03:17.464000",16657.77,-9997.33,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111564300,S20251107_154804_OBS1_2,"2025-11-09 10:03:18.165000",16657.77,-9997.33,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111564540,S20251107_171944_OBS2_2,"2025-11-09 10:03:18.240000",28550.46,5953.02,35851.58,0.0,0.0,0.0,0.0,-0.81,1.56
111564780,S20251107_154804_OBS1_2,"2025-11-09 10:03:19.467000",16684.46,-10037.37,42138.28,0.0,0.0,0.0,0.13,2.19,0.0
111563940,S20251107_171944_OBS2_1,"2025-11-09 10:03:19.958000",31393.49,10784.84,32808.33,0.0,0.0,0.0,0.0,-0.81,1.56
111564360,S20251107_154804_OBS1_2,"2025-11-09 10:03:20.165000",16657.77,-9983.98,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111564840,S20251107_154804_OBS1_2,"2025-11-09 10:03:21.466000",16697.81,-10064.07,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111564600,S20251107_171944_OBS2_2,"2025-11-09 10:03:22.115000",28590.5,5966.36,35891.62,0.0,0.0,0.0,0.0,-0.81,1.56
111564420,S20251107_154804_OBS1_2,"2025-11-09 10:03:22.166000",16657.77,-9970.64,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111564900,S20251107_154804_OBS1_2,"2025-11-09 10:03:23.466000",16711.16,-10037.37,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111564480,S20251107_154804_OBS1_2,"2025-11-09 10:03:24.167000",16644.42,-10010.68,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111565260,S20251107_171944_OBS2_1,"2025-11-09 10:03:24.414000",31420.18,10824.88,32848.38,0.0,0.0,0.0,0.0,-0.81,1.56
111564960,S20251107_154804_OBS1_2,"2025-11-09 10:03:25.467000",16697.81,-10010.68,42191.67,0.0,0.0,0.0,0.13,2.19,0.0
111564660,S20251107_171944_OBS2_2,"2025-11-09 10:03:25.994000",28550.46,5926.32,35758.14,0.0,0.0,0.0,0.0,-0.81,1.56
111565020,S20251107_154804_OBS1_2,"2025-11-09 10:03:27.468000",16711.16,-9970.64,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111565680,S20251107_154804_OBS1_3,"2025-11-09 10:03:27.772000",28390.28,160.17,31313.4,0.0,0.0,0.0,0.13,2.19,0.0
111565320,S20251107_171944_OBS2_1,"2025-11-09 10:03:28.293000",31406.84,10784.84,32901.77,0.0,0.0,0.0,0.0,-0.81,1.56
111565080,S20251107_154804_OBS1_2,"2025-11-09 10:03:29.466000",16671.12,-9983.98,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111565740,S20251107_154804_OBS1_3,"2025-11-09 10:03:29.769000",28336.89,200.21,31380.14,0.0,0.0,0.0,0.13,2.19,0.0
111565440,S20251107_171944_OBS2_1,"2025-11-09 10:03:30.226000",31393.49,10771.49,32808.33,0.0,0.0,0.0,0.0,-0.81,1.56
111565140,S20251107_154804_OBS1_2,"2025-11-09 10:03:31.469000",16697.81,-9970.64,42258.41,0.0,0.0,0.0,0.13,2.19,0.0
111565800,S20251107_154804_OBS1_3,"2025-11-09 10:03:31.768000",28403.63,173.52,31340.1,0.0,0.0,0.0,0.13,2.19,0.0
111565380,S20251107_171944_OBS2_1,"2025-11-09 10:03:32.167000",31380.14,10784.84,32821.68,0.0,0.0,0.0,0.0,-0.81,1.56
111565200,S20251107_154804_OBS1_2,"2025-11-09 10:03:33.469000",16671.12,-9970.64,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111565860,S20251107_154804_OBS1_3,"2025-11-09 10:03:33.768000",28403.63,186.87,31340.1,0.0,0.0,0.0,0.13,2.19,0.0
111565500,S20251107_171944_OBS2_1,"2025-11-09 10:03:34.104000",31406.84,10811.53,32968.5,0.0,0.0,0.0,0.0,-0.81,1.56
111565920,S20251107_154804_OBS1_3,"2025-11-09 10:03:35.770000",28363.59,160.17,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111566400,S20251107_154804_OBS1_2,"2025-11-09 10:03:36.970000",16657.77,-9970.64,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111565980,S20251107_154804_OBS1_3,"2025-11-09 10:03:37.769000",28403.63,160.17,31353.45,0.0,0.0,0.0,0.13,2.19,0.0
111565560,S20251107_171944_OBS2_1,"2025-11-09 10:03:37.982000",31393.49,10811.53,32794.98,0.0,0.0,0.0,0.0,-0.81,1.56
111566460,S20251107_154804_OBS1_2,"2025-11-09 10:03:38.969000",16617.72,-9970.64,42245.06,0.0,0.0,0.0,0.13,2.19,0.0
111566040,S20251107_154804_OBS1_3,"2025-11-09 10:03:39.772000",28403.63,66.74,31393.49,0.0,0.0,0.0,0.13,2.19,0.0
111566220,S20251107_171944_OBS2_2,"2025-11-09 10:03:40.145000",28550.46,5926.32,35744.8,0.0,0.0,0.0,0.0,-0.81,1.56
111566520,S20251107_154804_OBS1_2,"2025-11-09 10:03:40.972000",16684.46,-9983.98,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111566100,S20251107_154804_OBS1_3,"2025-11-09 10:03:41.772000",28376.94,160.17,31406.84,0.0,0.0,0.0,0.13,2.19,0.0
111565620,S20251107_171944_OBS2_1,"2025-11-09 10:03:41.858000",31406.84,10798.19,32941.81,0.0,0.0,0.0,0.0,-0.81,1.56
111566580,S20251107_154804_OBS1_2,"2025-11-09 10:03:42.972000",16657.77,-9983.98,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111566160,S20251107_154804_OBS1_3,"2025-11-09 10:03:43.771000",28350.24,186.87,31366.79,0.0,0.0,0.0,0.13,2.19,0.0
111566280,S20251107_171944_OBS2_2,"2025-11-09 10:03:44.011000",28577.15,5926.32,35744.8,0.0,0.0,0.0,0.0,-0.81,1.56
111566640,S20251107_154804_OBS1_2,"2025-11-09 10:03:44.976000",16671.12,-10090.76,42218.37,0.0,0.0,0.0,0.13,2.19,0.0
111566940,S20251107_171944_OBS2_3,"2025-11-09 10:03:46.141000",27843.03,5485.85,34743.73,0.0,0.0,0.0,0.0,-0.81,1.56
111566700,S20251107_154804_OBS1_2,"2025-11-09 10:03:46.974000",16697.81,-10010.68,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111566340,S20251107_171944_OBS2_2,"2025-11-09 10:03:47.890000",28550.46,5939.67,35838.23,0.0,0.0,0.0,0.0,-0.81,1.56
111567180,S20251107_154804_OBS1_1,"2025-11-09 10:03:48.249000",23411.64,-10264.28,37533.37,0.0,0.0,0.0,0.13,2.19,0.0
111566760,S20251107_154804_OBS1_2,"2025-11-09 10:03:48.973000",16657.77,-10024.03,42231.71,0.0,0.0,0.0,0.13,2.19,0.0
111567000,S20251107_171944_OBS2_3,"2025-11-09 10:03:50.010000",27816.34,5432.46,34690.34,0.0,0.0,0.0,0.0,-0.81,1.56
111567240,S20251107_154804_OBS1_1,"2025-11-09 10:03:50.248000",22971.17,-9957.29,37573.41,0.0,0.0,0.0,0.13,2.19,0.0
111566820,S20251107_154804_OBS1_2,"2025-11-09 10:03:50.971000",16671.12,-10064.07,42178.32,0.0,0.0,0.0,0.13,2.19,0.0
111567300,S20251107_154804_OBS1_1,"2025-11-09 10:03:52.251000",23358.25,-10704.75,37893.75,0.0,0.0,0.0,0.13,2.19,0.0
111566880,S20251107_154804_OBS1_2,"2025-11-09 10:03:52.974000",16671.12,-9997.33,42258.41,0.0,0.0,0.0,0.13,2.19,0.0
111567060,S20251107_171944_OBS2_3,"2025-11-09 10:03:53.892000",27789.64,5472.5,34663.64,0.0,0.0,0.0,0.0,-0.81,1.56
111567360,S20251107_154804_OBS1_1,"2025-11-09 10:03:54.251000",23371.6,-10344.37,37506.68,0.0,0.0,0.0,0.13,2.19,0.0
111567420,S20251107_154804_OBS1_1,"2025-11-09 10:03:56.253000",23371.6,-10264.28,37493.33,0.0,0.0,0.0,0.13,2.19,0.0
111567720,S20251107_171944_OBS2_1,"2025-11-09 10:03:56.386000",31406.84,10758.14,32808.33,0.0,0.0,0.0,0.0,-0.81,1.56
111567120,S20251107_171944_OBS2_3,"2025-11-09 10:03:57.766000",27843.03,5459.16,34623.6,0.0,0.0,0.0,0.0,-0.81,1.56
111567480,S20251107_154804_OBS1_1,"2025-11-09 10:03:58.251000",23398.29,-10277.63,37533.37,0.0,0.0,0.0,0.13,2.19,0.0
111568140,S20251107_154804_OBS1_1,"2025-11-09 10:03:58.653000",23344.9,-10277.63,37506.68,0.0,0.0,0.0,0.13,2.19,0.0
111567540,S20251107_154804_OBS1_1,"2025-11-09 10:04:00.254000",23371.6,-10357.72,37573.41,0.0,0.0,0.0,0.13,2.19,0.0
111567780,S20251107_171944_OBS2_1,"2025-11-09 10:04:00.257000",31406.84,10798.19,32888.42,0.0,0.0,0.0,0.0,-0.81,1.56
111568200,S20251107_154804_OBS1_1,"2025-11-09 10:04:00.652000",23398.29,-10277.63,37466.63,0.0,0.0,0.0,0.13,2.19,0.0
111567900,S20251107_171944_OBS2_1,"2025-11-09 10:04:02.198000",31406.84,10798.19,32941.81,0.0,0.0,0.0,0.0,-0.81,1.56
111567600,S20251107_154804_OBS1_1,"2025-11-09 10:04:02.253000",23318.21,-10264.28,37546.72,0.0,0.0,0.0,0.13,2.19,0.0
111568260,S20251107_154804_OBS1_1,"2025-11-09 10:04:02.655000",23358.25,-10304.33,37493.33,0.0,0.0,0.0,0.13,2.19,0.0
111567840,S20251107_171944_OBS2_1,"2025-11-09 10:04:04.136000",31420.18,10771.49,32848.38,0.0,0.0,0.0,0.0,-0.81,1.56
111567660,S20251107_154804_OBS1_1,"2025-11-09 10:04:04.253000",23358.25,-10237.59,37506.68,0.0,0.0,0.0,0.13,2.19,0.0
111568320,S20251107_154804_OBS1_1,"2025-11-09 10:04:04.654000",23371.6,-10304.33,37493.33,0.0,0.0,0.0,0.13,2.19,0.0
111567960,S20251107_171944_OBS2_1,"2025-11-09 10:04:06.072000",31393.49,10798.19,32861.72,0.0,0.0,0.0,0.0,-0.81,1.56
111568380,S20251107_154804_OBS1_1,"2025-11-09 10:04:06.653000",23344.9,-10304.33,37560.07,0.0,0.0,0.0,0.13,2.19,0.0
111568860,S20251107_154804_OBS1_1,"2025-11-09 10:04:07.956000",23318.21,-10250.93,37546.72,0.0,0.0,0.0,0.13,2.19,0.0
111568440,S20251107_154804_OBS1_1,"2025-11-09 10:04:08.656000",23371.6,-10290.98,37506.68,0.0,0.0,0.0,0.13,2.19,0.0
111568020,S20251107_171944_OBS2_1,"2025-11-09 10:04:09.947000",31393.49,10784.84,32768.29,0.0,0.0,0.0,0.0,-0.81,1.56
111568920,S20251107_154804_OBS1_1,"2025-11-09 10:04:09.955000",23358.25,-10250.93,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111568500,S20251107_154804_OBS1_1,"2025-11-09 10:04:10.655000",23398.29,-10290.98,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111568980,S20251107_154804_OBS1_1,"2025-11-09 10:04:11.955000",23371.6,-10371.06,37533.37,0.0,0.0,0.0,0.13,2.19,0.0
111568680,S20251107_171944_OBS2_3,"2025-11-09 10:04:12.099000",27802.99,5419.11,34650.3,0.0,0.0,0.0,0.0,-0.81,1.56
111568560,S20251107_154804_OBS1_1,"2025-11-09 10:04:12.655000",23358.25,-10250.93,37533.37,0.0,0.0,0.0,0.13,2.19,0.0
111568080,S20251107_171944_OBS2_1,"2025-11-09 10:04:13.822000",31380.14,10798.19,32928.46,0.0,0.0,0.0,0.0,-0.81,1.56
111569040,S20251107_154804_OBS1_1,"2025-11-09 10:04:13.957000",23344.9,-10250.93,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111568620,S20251107_154804_OBS1_1,"2025-11-09 10:04:14.658000",23358.25,-10277.63,37546.72,0.0,0.0,0.0,0.13,2.19,0.0
111569100,S20251107_154804_OBS1_1,"2025-11-09 10:04:15.955000",23344.9,-10250.93,37520.02,0.0,0.0,0.0,0.13,2.19,0.0
111568740,S20251107_171944_OBS2_3,"2025-11-09 10:04:15.989000",27829.69,5485.85,34676.99,0.0,0.0,0.0,0.0,-0.81,1.56
111569580,S20251107_154804_OBS1_2,"2025-11-09 10:04:17.185000",16631.07,-9823.81,42205.02,0.0,0.0,0.0,0.13,2.19,0.0
111569160,S20251107_154804_OBS1_1,"2025-11-09 10:04:17.959000",23384.95,-10210.89,37560.07,0.0,0.0,0.0,0.13,2.19,0.0
111569400,S20251107_171944_OBS2_1,"2025-11-09 10:04:18.471000",31353.45,10784.84,32821.68,0.0,0.0,0.0,0.0,-0.81,1.56
